row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,loading_pu
389,LLL,3,0.014,1.0177,0.4453,1.0386,8.7766,0.8213
390,LLL,3,0.018,1.0177,0.4478,1.0335,8.733,0.7484
391,LLL,3,0.022,1.0177,0.4503,1.0284,8.6903,0.7556
392,LLL,3,0.026,1.0177,0.4527,1.0235,8.6484,0.7629
393,LLL,3,0.03,1.0177,0.4729,0.986,8.3321,0.7523
394,LLL,3,0.034,1.0177,0.4751,0.9816,8.2942,0.7599
395,LLL,3,0.038,1.0177,0.4772,0.9772,8.2571,0.7674
396,LLL,3,0.042,1.0177,0.4792,0.9729,8.2206,0.7751
397,LLL,3,0.046,1.0177,0.4813,0.9686,8.1848,0.7827
398,LLL,3,0.01,1.0177,0.4347,1.0585,8.9446,0.7622
399,LLL,3,0.014,1.0177,0.4373,1.0531,8.899,0.7692
400,LLL,3,0.018,1.0177,0.4583,1.0144,8.5713,0.7579
401,LLL,3,0.022,1.0177,0.4607,1.0095,8.5301,0.7652
402,LLL,3,0.026,1.0177,0.463,1.0047,8.4897,0.7726
403,LLL,3,0.03,1.0177,0.4653,1.0,8.45,0.78
404,LLL,3,0.034,1.0177,0.4675,0.9954,8.4111,0.7875
405,LLL,3,0.038,1.0177,0.4697,0.9909,8.3728,0.795
406,LLL,3,0.042,1.0177,0.4718,0.9864,8.3353,0.7225
407,LLL,3,0.046,1.0177,0.4911,0.9507,8.0332,0.7129
408,LLL,3,0.01,1.0177,0.4454,1.039,8.7798,0.7715
409,LLL,3,0.014,1.0177,0.448,1.0338,8.7357,0.7786
410,LLL,3,0.018,1.0177,0.4504,1.0287,8.6926,0.7858
411,LLL,3,0.022,1.0177,0.4529,1.0237,8.6502,0.793
412,LLL,3,0.026,1.0177,0.4553,1.0188,8.6087,0.8003
413,LLL,3,0.03,1.0177,0.4576,1.014,8.5679,0.8077
414,LLL,3,0.034,1.0177,0.4776,0.977,8.2553,0.7173
415,LLL,3,0.038,1.0177,0.4797,0.9726,8.2185,0.7249
416,LLL,3,0.042,1.0177,0.4817,0.9683,8.1824,0.7326
417,LLL,3,0.046,1.0177,0.4837,0.9641,8.1469,0.7403
418,LLL,3,0.01,1.0177,0.4374,1.0537,8.9034,0.7995
419,LLL,3,0.014,1.0177,0.44,1.0483,8.8582,0.8066
420,LLL,3,0.018,1.0177,0.4425,1.0431,8.8139,0.8137
421,LLL,3,0.022,1.0177,0.4633,1.0047,8.49,0.8026
422,LLL,3,0.026,1.0177,0.4656,1.0,8.45,0.73
423,LLL,3,0.03,1.0177,0.4678,0.9953,8.4107,0.7374
424,LLL,3,0.034,1.0177,0.47,0.9908,8.3721,0.7449
425,LLL,3,0.038,1.0177,0.4722,0.9863,8.3342,0.7525
426,LLL,3,0.042,1.0177,0.4743,0.9819,8.2971,0.76
427,LLL,3,0.046,1.0177,0.4763,0.9776,8.2605,0.7677
428,LLL,3,0.01,1.0177,0.4481,1.0341,8.7385,0.8088
429,LLL,3,0.014,1.0177,0.4506,1.029,8.6949,0.8159
430,LLL,3,0.018,1.0177,0.4531,1.0239,8.6522,0.7432
431,LLL,3,0.022,1.0177,0.4555,1.019,8.6102,0.7504
432,LLL,3,0.026,1.0177,0.4578,1.0141,8.569,0.7577
433,LLL,3,0.03,1.0177,0.4602,1.0093,8.5286,0.7651
434,LLL,3,0.034,1.0177,0.4624,1.0046,8.4889,0.7725
435,LLL,3,0.038,1.0177,0.4822,0.968,8.1799,0.7624
436,LLL,3,0.042,1.0177,0.4842,0.9638,8.1441,0.7701
437,LLL,3,0.046,1.0177,0.4862,0.9596,8.109,0.7778
438,LLL,3,0.01,1.0177,0.44,1.0488,8.8622,0.7568
439,LLL,3,0.014,1.0177,0.4426,1.0435,8.8174,0.7639
440,LLL,3,0.018,1.0177,0.4452,1.0383,8.7734,0.7711
441,LLL,3,0.022,1.0177,0.4477,1.0332,8.7303,0.7782
442,LLL,3,0.026,1.0177,0.4682,0.9953,8.4103,0.7674
443,LLL,3,0.03,1.0177,0.4704,0.9907,8.3714,0.7749
444,LLL,3,0.034,1.0177,0.4726,0.9862,8.3332,0.7824
445,LLL,3,0.038,1.0177,0.4747,0.9817,8.2957,0.79
446,LLL,3,0.042,1.0177,0.4768,0.9774,8.2588,0.7176
447,LLL,3,0.046,1.0177,0.4788,0.9731,8.2226,0.7252
448,LLL,3,0.01,1.0177,0.432,1.0634,8.9859,0.7849
449,LLL,3,0.014,1.0177,0.4533,1.0242,8.6541,0.7733
450,LLL,3,0.018,1.0177,0.4557,1.0191,8.6117,0.7805
451,LLL,3,0.022,1.0177,0.4581,1.0142,8.5701,0.7878
452,LLL,3,0.026,1.0177,0.4604,1.0094,8.5293,0.7952
453,LLL,3,0.03,1.0177,0.4627,1.0047,8.4893,0.8026
454,LLL,3,0.034,1.0177,0.465,1.0,8.45,0.73
455,LLL,3,0.038,1.0177,0.4671,0.9954,8.4114,0.7375
456,LLL,3,0.042,1.0177,0.4867,0.9593,8.1059,0.7276
457,LLL,3,0.046,1.0177,0.4887,0.9552,8.0711,0.7353
458,LLL,3,0.01,1.0177,0.4427,1.0439,8.821,0.7941
459,LLL,3,0.014,1.0177,0.4453,1.0386,8.7766,0.8013
460,LLL,3,0.018,1.0177,0.4478,1.0335,8.733,0.8084
461,LLL,3,0.022,1.0177,0.4503,1.0284,8.6903,0.8156
462,LLL,3,0.026,1.0177,0.4527,1.0235,8.6484,0.7429
463,LLL,3,0.03,1.0177,0.4729,0.986,8.3321,0.7323
464,LLL,3,0.034,1.0177,0.4751,0.9816,8.2942,0.7399
465,LLL,3,0.038,1.0177,0.4772,0.9772,8.2571,0.7474
466,LLL,3,0.042,1.0177,0.4792,0.9729,8.2206,0.7551
467,LLL,3,0.046,1.0177,0.4813,0.9686,8.1848,0.7627
468,LLL,3,0.01,1.0177,0.4347,1.0585,8.9446,0.8222
469,LLL,3,0.014,1.0177,0.4373,1.0531,8.899,0.8292
470,LLL,3,0.018,1.0177,0.4583,1.0144,8.5713,0.7379
471,LLL,3,0.022,1.0177,0.4607,1.0095,8.5301,0.7452
472,LLL,3,0.026,1.0177,0.463,1.0047,8.4897,0.7526
473,LLL,3,0.03,1.0177,0.4653,1.0,8.45,0.76
474,LLL,3,0.034,1.0177,0.4675,0.9954,8.4111,0.7675
475,LLL,3,0.038,1.0177,0.4697,0.9909,8.3728,0.775
476,LLL,3,0.042,1.0177,0.4718,0.9864,8.3353,0.7825
477,LLL,4,0.01,1.0195,0.4607,1.0146,8.7259,0.738
478,LLL,4,0.014,1.0195,0.4631,1.0097,8.6831,0.7453
479,LLL,4,0.018,1.0195,0.4654,1.0048,8.6411,0.7526
480,LLL,4,0.022,1.0195,0.4678,1.0,8.6,0.76
481,LLL,4,0.026,1.0195,0.47,0.9953,8.5596,0.7674
482,LLL,4,0.03,1.0195,0.4722,0.9907,8.52,0.7749
483,LLL,4,0.034,1.0195,0.4744,0.9862,8.4811,0.7824
484,LLL,4,0.038,1.0195,0.4941,0.9498,8.168,0.7724
485,LLL,4,0.042,1.0195,0.496,0.9457,8.133,0.7001
486,LLL,4,0.046,1.0195,0.4979,0.9417,8.0987,0.7079
487,LLL,4,0.01,1.0195,0.4526,1.0293,8.8517,0.7661
488,LLL,4,0.014,1.0195,0.4551,1.0242,8.8077,0.7733
489,LLL,4,0.018,1.0195,0.4575,1.0191,8.7646,0.7805
490,LLL,4,0.022,1.0195,0.4599,1.0142,8.7223,0.7878
491,LLL,4,0.026,1.0195,0.4803,0.9765,8.3981,0.7771
492,LLL,4,0.03,1.0195,0.4825,0.9721,8.36,0.7847
493,LLL,4,0.034,1.0195,0.4845,0.9677,8.3226,0.7123
494,LLL,4,0.038,1.0195,0.4866,0.9635,8.2858,0.7199
495,LLL,4,0.042,1.0195,0.4886,0.9593,8.2498,0.7276
496,LLL,4,0.046,1.0195,0.4905,0.9552,8.2143,0.7353
497,LLL,4,0.01,1.0195,0.4446,1.0439,8.9776,0.7941
498,LLL,4,0.014,1.0195,0.4657,1.0048,8.6415,0.7827
499,LLL,4,0.018,1.0195,0.4681,1.0,8.6,0.79
500,LLL,4,0.022,1.0195,0.4704,0.9953,8.5592,0.7974
501,LLL,4,0.026,1.0195,0.4726,0.9906,8.5192,0.7248
502,LLL,4,0.03,1.0195,0.4748,0.986,8.48,0.7323
503,LLL,4,0.034,1.0195,0.4769,0.9816,8.4415,0.7399
504,LLL,4,0.038,1.0195,0.479,0.9772,8.4037,0.7474
505,LLL,4,0.042,1.0195,0.4985,0.9412,8.0941,0.7376
506,LLL,4,0.046,1.0195,0.5004,0.9372,8.0601,0.7455
507,LLL,4,0.01,1.0195,0.4553,1.0244,8.8098,0.8034
508,LLL,4,0.014,1.0195,0.4578,1.0193,8.7662,0.8106
509,LLL,4,0.018,1.0195,0.4602,1.0144,8.7234,0.7379
510,LLL,4,0.022,1.0195,0.4625,1.0095,8.6815,0.7452
511,LLL,4,0.026,1.0195,0.4649,1.0047,8.6404,0.7526
512,LLL,4,0.03,1.0195,0.485,0.9674,8.32,0.7421
513,LLL,4,0.034,1.0195,0.4871,0.9631,8.2829,0.7497
514,LLL,4,0.038,1.0195,0.4891,0.9589,8.2466,0.7574
515,LLL,4,0.042,1.0195,0.491,0.9548,8.2109,0.7651
516,LLL,4,0.046,1.0195,0.493,0.9507,8.1758,0.7729
517,LLL,4,0.01,1.0195,0.4473,1.039,8.9356,0.7515
518,LLL,4,0.014,1.0195,0.4498,1.0338,8.8908,0.7586
519,LLL,4,0.018,1.0195,0.4707,0.9952,8.5589,0.7474
520,LLL,4,0.022,1.0195,0.473,0.9905,8.5185,0.7548
521,LLL,4,0.026,1.0195,0.4752,0.9859,8.4789,0.7623
522,LLL,4,0.03,1.0195,0.4773,0.9814,8.44,0.7698
523,LLL,4,0.034,1.0195,0.4795,0.977,8.4018,0.7773
524,LLL,4,0.038,1.0195,0.4815,0.9726,8.3644,0.7849
525,LLL,4,0.042,1.0195,0.4836,0.9683,8.3276,0.7126
526,LLL,4,0.046,1.0195,0.5028,0.9327,8.0215,0.703
527,LLL,4,0.01,1.0195,0.458,1.0195,8.7678,0.7607
528,LLL,4,0.014,1.0195,0.4604,1.0145,8.7246,0.768
529,LLL,4,0.018,1.0195,0.4628,1.0096,8.6823,0.7753
530,LLL,4,0.022,1.0195,0.4651,1.0047,8.6408,0.7826
531,LLL,4,0.026,1.0195,0.4674,1.0,8.6,0.79
532,LLL,4,0.03,1.0195,0.4697,0.9953,8.56,0.7974
533,LLL,4,0.034,1.0195,0.4896,0.9585,8.2433,0.7072
534,LLL,4,0.038,1.0195,0.4916,0.9543,8.2073,0.7149
535,LLL,4,0.042,1.0195,0.4935,0.9502,8.1719,0.7226
536,LLL,4,0.046,1.0195,0.4954,0.9462,8.1372,0.7304
537,LLL,4,0.01,1.0195,0.4499,1.0341,8.8937,0.7888
538,LLL,4,0.014,1.0195,0.4525,1.029,8.8493,0.7959
539,LLL,4,0.018,1.0195,0.4549,1.0239,8.8057,0.8032
540,LLL,4,0.022,1.0195,0.4756,0.9858,8.4777,0.7922
541,LLL,4,0.026,1.0195,0.4778,0.9812,8.4385,0.7197
542,LLL,4,0.03,1.0195,0.4799,0.9767,8.4,0.7272
543,LLL,4,0.034,1.0195,0.482,0.9724,8.3622,0.7348
544,LLL,4,0.038,1.0195,0.4841,0.968,8.3251,0.7424
545,LLL,4,0.042,1.0195,0.4861,0.9638,8.2887,0.7501
546,LLL,4,0.046,1.0195,0.488,0.9596,8.2529,0.7578
547,LLL,4,0.01,1.0195,0.4607,1.0146,8.7259,0.798
548,LLL,4,0.014,1.0195,0.4631,1.0097,8.6831,0.8053
549,LLL,4,0.018,1.0195,0.4654,1.0048,8.6411,0.7326
550,LLL,4,0.022,1.0195,0.4678,1.0,8.6,0.74
551,LLL,4,0.026,1.0195,0.47,0.9953,8.5596,0.7474
552,LLL,4,0.03,1.0195,0.4722,0.9907,8.52,0.7549
553,LLL,4,0.034,1.0195,0.4744,0.9862,8.4811,0.7624
554,LLL,4,0.038,1.0195,0.4941,0.9498,8.168,0.7524
555,LLL,4,0.042,1.0195,0.496,0.9457,8.133,0.7601
556,LLL,4,0.046,1.0195,0.4979,0.9417,8.0987,0.7679
557,LLL,4,0.01,1.0195,0.4526,1.0293,8.8517,0.7461
558,LLL,4,0.014,1.0195,0.4551,1.0242,8.8077,0.7533
559,LLL,4,0.018,1.0195,0.4575,1.0191,8.7646,0.7605
560,LLL,4,0.022,1.0195,0.4599,1.0142,8.7223,0.7678
561,LLL,4,0.026,1.0195,0.4803,0.9765,8.3981,0.7571
562,LLL,4,0.03,1.0195,0.4825,0.9721,8.36,0.7647
563,LLL,4,0.034,1.0195,0.4845,0.9677,8.3226,0.7723
564,LLL,4,0.038,1.0195,0.4866,0.9635,8.2858,0.7799
565,LLL,4,0.042,1.0195,0.4886,0.9593,8.2498,0.7076
566,LLL,4,0.046,1.0195,0.4905,0.9552,8.2143,0.7153
567,LLL,4,0.01,1.0195,0.4446,1.0439,8.9776,0.7741
568,LLL,4,0.014,1.0195,0.4657,1.0048,8.6415,0.7627
569,LLL,4,0.018,1.0195,0.4681,1.0,8.6,0.77
570,LLL,4,0.022,1.0195,0.4704,0.9953,8.5592,0.7774
571,LLL,4,0.026,1.0195,0.4726,0.9906,8.5192,0.7848
572,LLL,4,0.03,1.0195,0.4748,0.986,8.48,0.7923
573,LLL,4,0.034,1.0195,0.4769,0.9816,8.4415,0.7199
574,LLL,4,0.038,1.0195,0.479,0.9772,8.4037,0.7274
575,LLL,4,0.042,1.0195,0.4985,0.9412,8.0941,0.7176
576,LLL,4,0.046,1.0195,0.5004,0.9372,8.0601,0.7255
577,LLL,4,0.01,1.0195,0.4553,1.0244,8.8098,0.7834
578,LLL,4,0.014,1.0195,0.4578,1.0193,8.7662,0.7906
579,LLL,4,0.018,1.0195,0.4602,1.0144,8.7234,0.7979
580,LLL,4,0.022,1.0195,0.4625,1.0095,8.6815,0.8052
581,LLL,4,0.026,1.0195,0.4649,1.0047,8.6404,0.7326
582,LLL,4,0.03,1.0195,0.485,0.9674,8.32,0.7221
583,LLL,4,0.034,1.0195,0.4871,0.9631,8.2829,0.7297
584,LLL,4,0.038,1.0195,0.4891,0.9589,8.2466,0.7374
585,LLL,4,0.042,1.0195,0.491,0.9548,8.2109,0.7451
586,LLL,4,0.046,1.0195,0.493,0.9507,8.1758,0.7529
587,LLL,4,0.01,1.0195,0.4473,1.039,8.9356,0.8115
588,LLL,4,0.014,1.0195,0.4498,1.0338,8.8908,0.8186
589,LLL,4,0.018,1.0195,0.4707,0.9952,8.5589,0.7274
590,LLL,4,0.022,1.0195,0.473,0.9905,8.5185,0.7348
591,LLL,4,0.026,1.0195,0.4752,0.9859,8.4789,0.7423
592,LLL,4,0.03,1.0195,0.4773,0.9814,8.44,0.7498
593,LLL,4,0.034,1.0195,0.4795,0.977,8.4018,0.7573
594,LLL,4,0.038,1.0195,0.4815,0.9726,8.3644,0.7649
595,LLL,4,0.042,1.0195,0.4836,0.9683,8.3276,0.7726
596,LLL,5,0.01,1.07,0.5219,0.9951,8.7073,0.7273
597,LLL,5,0.014,1.07,0.5242,0.9903,8.6655,0.7347
598,LLL,5,0.018,1.07,0.5265,0.9856,8.6244,0.7421
599,LLL,5,0.022,1.07,0.5287,0.981,8.5841,0.7496
600,LLL,5,0.026,1.07,0.5308,0.9765,8.5446,0.7571
601,LLL,5,0.03,1.07,0.5329,0.9721,8.5058,0.7647
602,LLL,5,0.034,1.07,0.535,0.9677,8.4677,0.7723
603,LLL,5,0.038,1.07,0.5546,0.9315,8.1507,0.7623
604,LLL,5,0.042,1.07,0.5565,0.9276,8.1165,0.6902
605,LLL,5,0.046,1.07,0.5582,0.9238,8.083,0.6981
606,LLL,5,0.01,1.07,0.5138,1.0098,8.8354,0.7554
607,LLL,5,0.014,1.07,0.5162,1.0048,8.7923,0.7627
608,LLL,5,0.018,1.07,0.5186,1.0,8.75,0.77
609,LLL,5,0.022,1.07,0.5208,0.9953,8.7085,0.7774
610,LLL,5,0.026,1.07,0.5412,0.9577,8.3803,0.7668
611,LLL,5,0.03,1.07,0.5432,0.9535,8.343,0.7744
612,LLL,5,0.034,1.07,0.5452,0.9493,8.3065,0.7021
613,LLL,5,0.038,1.07,0.5471,0.9452,8.2705,0.7099
614,LLL,5,0.042,1.07,0.549,0.9412,8.2353,0.7176
615,LLL,5,0.046,1.07,0.5508,0.9372,8.2007,0.7255
616,LLL,5,0.01,1.07,0.5058,1.0244,8.9634,0.7834
617,LLL,5,0.014,1.07,0.5269,0.9855,8.6232,0.772
618,LLL,5,0.018,1.07,0.5291,0.9809,8.5825,0.7795
619,LLL,5,0.022,1.07,0.5313,0.9763,8.5427,0.787
620,LLL,5,0.026,1.07,0.5334,0.9718,8.5035,0.7145
621,LLL,5,0.03,1.07,0.5355,0.9674,8.4651,0.7221
622,LLL,5,0.034,1.07,0.5376,0.9631,8.4274,0.7297
623,LLL,5,0.038,1.07,0.5396,0.9589,8.3904,0.7374
624,LLL,5,0.042,1.07,0.5589,0.9231,8.0769,0.7277
625,LLL,5,0.046,1.07,0.5607,0.9193,8.0437,0.7356
626,LLL,5,0.01,1.07,0.5165,1.0049,8.7927,0.7927
627,LLL,5,0.014,1.07,0.5189,1.0,8.75,0.8
628,LLL,5,0.018,1.07,0.5212,0.9952,8.7081,0.7274
629,LLL,5,0.022,1.07,0.5235,0.9905,8.6671,0.7348
630,LLL,5,0.026,1.07,0.5257,0.9859,8.6268,0.7423
631,LLL,5,0.03,1.07,0.5457,0.9488,8.3023,0.7319
632,LLL,5,0.034,1.07,0.5477,0.9447,8.2661,0.7396
633,LLL,5,0.038,1.07,0.5496,0.9406,8.2306,0.7474
634,LLL,5,0.042,1.07,0.5515,0.9367,8.1957,0.7552
635,LLL,5,0.046,1.07,0.5533,0.9327,8.1614,0.763
636,LLL,5,0.01,1.07,0.5085,1.0195,8.9207,0.7407
637,LLL,5,0.014,1.07,0.5109,1.0145,8.8768,0.748
638,LLL,5,0.018,1.07,0.5317,0.9761,8.5407,0.7368
639,LLL,5,0.022,1.07,0.5339,0.9716,8.5012,0.7444
640,LLL,5,0.026,1.07,0.536,0.9671,8.4624,0.7519
641,LLL,5,0.03,1.07,0.5381,0.9628,8.4244,0.7595
642,LLL,5,0.034,1.07,0.5401,0.9585,8.3871,0.7672
643,LLL,5,0.038,1.07,0.5421,0.9543,8.3505,0.7749
644,LLL,5,0.042,1.07,0.544,0.9502,8.3145,0.7026
645,LLL,5,0.046,1.07,0.5632,0.9148,8.0045,0.6931
646,LLL,5,0.01,1.07,0.5192,1.0,8.75,0.75
647,LLL,5,0.014,1.07,0.5215,0.9952,8.7077,0.7573
648,LLL,5,0.018,1.07,0.5238,0.9904,8.6663,0.7647
649,LLL,5,0.022,1.07,0.5261,0.9858,8.6256,0.7722
650,LLL,5,0.026,1.07,0.5282,0.9812,8.5857,0.7797
651,LLL,5,0.03,1.07,0.5304,0.9767,8.5465,0.7872
652,LLL,5,0.034,1.07,0.5502,0.9401,8.2258,0.6971
653,LLL,5,0.038,1.07,0.5521,0.9361,8.1906,0.7048
654,LLL,5,0.042,1.07,0.554,0.9321,8.1561,0.7127
655,LLL,5,0.046,1.07,0.5558,0.9283,8.1222,0.7205
656,LLL,5,0.01,1.07,0.5112,1.0146,8.878,0.778
657,LLL,5,0.014,1.07,0.5136,1.0097,8.8345,0.7853
658,LLL,5,0.018,1.07,0.5159,1.0048,8.7919,0.7926
659,LLL,5,0.022,1.07,0.5365,0.9668,8.4597,0.7818
660,LLL,5,0.026,1.07,0.5386,0.9624,8.4214,0.7093
661,LLL,5,0.03,1.07,0.5406,0.9581,8.3837,0.717
662,LLL,5,0.034,1.07,0.5426,0.9539,8.3468,0.7247
663,LLL,5,0.038,1.07,0.5446,0.9498,8.3105,0.7324
664,LLL,5,0.042,1.07,0.5465,0.9457,8.2749,0.7401
665,LLL,5,0.046,1.07,0.5484,0.9417,8.2399,0.7479
666,LLL,5,0.01,1.07,0.5219,0.9951,8.7073,0.7873
667,LLL,5,0.014,1.07,0.5242,0.9903,8.6655,0.7947
668,LLL,5,0.018,1.07,0.5265,0.9856,8.6244,0.7221
669,LLL,5,0.022,1.07,0.5287,0.981,8.5841,0.7296
670,LLL,5,0.026,1.07,0.5308,0.9765,8.5446,0.7371
671,LLL,5,0.03,1.07,0.5329,0.9721,8.5058,0.7447
672,LLL,5,0.034,1.07,0.535,0.9677,8.4677,0.7523
673,LLL,5,0.038,1.07,0.5546,0.9315,8.1507,0.7423
674,LLL,5,0.042,1.07,0.5565,0.9276,8.1165,0.7502
675,LLL,5,0.046,1.07,0.5582,0.9238,8.083,0.7581
676,LLL,5,0.01,1.07,0.5138,1.0098,8.8354,0.7354
677,LLL,5,0.014,1.07,0.5162,1.0048,8.7923,0.7427
678,LLL,5,0.018,1.07,0.5186,1.0,8.75,0.75
679,LLL,5,0.022,1.07,0.5208,0.9953,8.7085,0.7574
680,LLL,5,0.026,1.07,0.5412,0.9577,8.3803,0.7468
681,LLL,5,0.03,1.07,0.5432,0.9535,8.343,0.7544
682,LLL,5,0.034,1.07,0.5452,0.9493,8.3065,0.7621
683,LLL,5,0.038,1.07,0.5471,0.9452,8.2705,0.7699
684,LLL,5,0.042,1.07,0.549,0.9412,8.2353,0.6976
685,LLL,5,0.046,1.07,0.5508,0.9372,8.2007,0.7055
686,LLL,5,0.01,1.07,0.5058,1.0244,8.9634,0.7634
687,LLL,5,0.014,1.07,0.5269,0.9855,8.6232,0.752
688,LLL,5,0.018,1.07,0.5291,0.9809,8.5825,0.7595
689,LLL,5,0.022,1.07,0.5313,0.9763,8.5427,0.767
690,LLL,5,0.026,1.07,0.5334,0.9718,8.5035,0.7745
691,LLL,5,0.03,1.07,0.5355,0.9674,8.4651,0.7821
692,LLL,5,0.034,1.07,0.5376,0.9631,8.4274,0.7097
693,LLL,5,0.038,1.07,0.5396,0.9589,8.3904,0.7174
694,LLL,5,0.042,1.07,0.5589,0.9231,8.0769,0.7077
695,LLL,5,0.046,1.07,0.5607,0.9193,8.0437,0.7156
696,LLL,5,0.01,1.07,0.5165,1.0049,8.7927,0.7727
697,LLL,5,0.014,1.07,0.5189,1.0,8.75,0.78
698,LLL,5,0.018,1.07,0.5212,0.9952,8.7081,0.7874
699,LLL,5,0.022,1.07,0.5235,0.9905,8.6671,0.7948
700,LLL,5,0.026,1.07,0.5257,0.9859,8.6268,0.7223
701,LLL,5,0.03,1.07,0.5457,0.9488,8.3023,0.7119
702,LLL,5,0.034,1.07,0.5477,0.9447,8.2661,0.7196
703,LLL,5,0.038,1.07,0.5496,0.9406,8.2306,0.7274
704,LLL,5,0.042,1.07,0.5515,0.9367,8.1957,0.7352
705,LLL,5,0.046,1.07,0.5533,0.9327,8.1614,0.743
706,LLL,5,0.01,1.07,0.5085,1.0195,8.9207,0.8007
707,LLL,5,0.014,1.07,0.5109,1.0145,8.8768,0.808
708,LLL,5,0.018,1.07,0.5317,0.9761,8.5407,0.7168
709,LLL,5,0.022,1.07,0.5339,0.9716,8.5012,0.7244
710,LLL,5,0.026,1.07,0.536,0.9671,8.4624,0.7319
711,LLL,5,0.03,1.07,0.5381,0.9628,8.4244,0.7395
712,LLL,5,0.034,1.07,0.5401,0.9585,8.3871,0.7472
713,LLL,5,0.038,1.07,0.5421,0.9543,8.3505,0.7549
714,LLL,5,0.042,1.07,0.544,0.9502,8.3145,0.7626
715,LLL,6,0.01,1.0615,0.5241,0.9756,8.6829,0.7166
716,LLL,6,0.014,1.0615,0.5263,0.971,8.642,0.7241
717,LLL,6,0.018,1.0615,0.5285,0.9665,8.6019,0.7316
718,LLL,6,0.022,1.0615,0.5306,0.9621,8.5626,0.7391
719,LLL,6,0.026,1.0615,0.5327,0.9577,8.5239,0.7468
720,LLL,6,0.03,1.0615,0.5347,0.9535,8.486,0.7544
721,LLL,6,0.034,1.0615,0.5367,0.9493,8.4488,0.7621
722,LLL,6,0.038,1.0615,0.5562,0.9132,8.1279,0.7523
723,LLL,6,0.042,1.0615,0.5579,0.9095,8.0946,0.6802
724,LLL,6,0.046,1.0615,0.5596,0.9058,8.0619,0.6882
725,LLL,6,0.01,1.0615,0.5161,0.9902,8.8132,0.7446
726,LLL,6,0.014,1.0615,0.5184,0.9855,8.771,0.752
727,LLL,6,0.018,1.0615,0.5206,0.9809,8.7297,0.7595
728,LLL,6,0.022,1.0615,0.5228,0.9763,8.6891,0.767
729,LLL,6,0.026,1.0615,0.543,0.939,8.3568,0.7564
730,LLL,6,0.03,1.0615,0.5449,0.9349,8.3205,0.7642
731,LLL,6,0.034,1.0615,0.5468,0.9309,8.2848,0.692
732,LLL,6,0.038,1.0615,0.5487,0.9269,8.2498,0.6998
733,LLL,6,0.042,1.0615,0.5505,0.9231,8.2154,0.7077
734,LLL,6,0.046,1.0615,0.5522,0.9193,8.1816,0.7156
735,LLL,6,0.01,1.0615,0.508,1.0049,8.9434,0.7727
736,LLL,6,0.014,1.0615,0.529,0.9662,8.599,0.7614
737,LLL,6,0.018,1.0615,0.5311,0.9617,8.5593,0.7689
738,LLL,6,0.022,1.0615,0.5332,0.9573,8.5204,0.7765
739,LLL,6,0.026,1.0615,0.5353,0.9531,8.4822,0.7042
740,LLL,6,0.03,1.0615,0.5373,0.9488,8.4447,0.7119
741,LLL,6,0.034,1.0615,0.5392,0.9447,8.4078,0.7196
742,LLL,6,0.038,1.0615,0.5411,0.9406,8.3717,0.7274
743,LLL,6,0.042,1.0615,0.5604,0.905,8.0543,0.7177
744,LLL,6,0.046,1.0615,0.5621,0.9013,8.022,0.7257
745,LLL,6,0.01,1.0615,0.5188,0.9854,8.7698,0.782
746,LLL,6,0.014,1.0615,0.521,0.9807,8.728,0.7894
747,LLL,6,0.018,1.0615,0.5232,0.9761,8.6871,0.7168
748,LLL,6,0.022,1.0615,0.5254,0.9716,8.6469,0.7244
749,LLL,6,0.026,1.0615,0.5275,0.9671,8.6075,0.7319
750,LLL,6,0.03,1.0615,0.5475,0.9302,8.2791,0.7216
751,LLL,6,0.034,1.0615,0.5494,0.9263,8.2438,0.7294
752,LLL,6,0.038,1.0615,0.5512,0.9224,8.2091,0.7373
753,LLL,6,0.042,1.0615,0.553,0.9186,8.1751,0.7452
754,LLL,6,0.046,1.0615,0.5547,0.9148,8.1417,0.7531
755,LLL,6,0.01,1.0615,0.5107,1.0,8.9,0.73
756,LLL,6,0.014,1.0615,0.5131,0.9952,8.857,0.7373
757,LLL,6,0.018,1.0615,0.5338,0.9569,8.5167,0.7263
758,LLL,6,0.022,1.0615,0.5358,0.9526,8.4782,0.7339
759,LLL,6,0.026,1.0615,0.5378,0.9484,8.4404,0.7416
760,LLL,6,0.03,1.0615,0.5398,0.9442,8.4033,0.7493
761,LLL,6,0.034,1.0615,0.5417,0.9401,8.3668,0.7571
762,LLL,6,0.038,1.0615,0.5436,0.9361,8.3311,0.7648
763,LLL,6,0.042,1.0615,0.5455,0.9321,8.2959,0.6927
764,LLL,6,0.046,1.0615,0.5646,0.8969,7.9821,0.6833
765,LLL,6,0.01,1.0615,0.5215,0.9805,8.7263,0.7393
766,LLL,6,0.014,1.0615,0.5237,0.9758,8.685,0.7467
767,LLL,6,0.018,1.0615,0.5259,0.9713,8.6445,0.7542
768,LLL,6,0.022,1.0615,0.528,0.9668,8.6047,0.7618
769,LLL,6,0.026,1.0615,0.5301,0.9624,8.5657,0.7693
770,LLL,6,0.03,1.0615,0.5321,0.9581,8.5274,0.777
771,LLL,6,0.034,1.0615,0.5519,0.9217,8.2028,0.6869
772,LLL,6,0.038,1.0615,0.5537,0.9178,8.1685,0.6948
