row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,Ia_ka,Ib_ka,Ic_ka,I1_ka,I2_ka,I0_ka,Va_pu,Vb_pu,Vc_pu,loading_pu
172,LLL,4,0.4933,1.0195,0.0469,20.2295,8.6515,6.9569,8.6515,7.2422,7.396,1.5902,1.1561,0.0595,0.0571,0.0469,0.076
173,LLL,4,0.008,1.0195,0.0091,20.8912,8.9345,8.0283,8.9345,8.1081,8.3425,0.6105,0.1934,0.0091,0.0114,0.0127,0.076
174,LLL,4,0.0784,1.0195,0.006,22.2385,9.5107,9.5107,8.3774,8.4879,8.7801,0.0504,0.6827,0.006,0.0109,0.0135,0.076
175,LLL,4,0.1983,1.0195,0.014,18.5935,7.9518,7.5922,7.0248,7.9518,7.5012,0.1551,0.6693,0.014,0.0232,0.0246,0.076
176,LLL,4,0.0585,1.0195,0.0044,20.2505,8.6605,8.6605,8.3771,7.6533,8.2158,0.5019,0.4078,0.0133,0.0044,0.014,0.076
177,LLL,4,0.2136,1.0195,0.0182,18.1156,7.7475,7.009,0.6069,7.7475,5.0924,2.6672,1.86,0.0224,0.0182,0.0197,0.076
178,LLL,4,0.6723,1.0195,0.0643,20.5123,8.7724,8.7724,8.079,8.0062,8.2784,0.242,0.4299,0.0643,0.071,0.0736,0.076
179,LLL,4,12.318,1.0195,0.7852,12.0606,5.1579,4.7897,5.0617,5.1579,5.0028,0.0884,0.1395,0.8157,0.8079,0.7852,0.076
180,LLL,4,0.2226,1.0195,0.02,18.342,7.8443,7.8325,7.8443,7.6002,7.5843,1.2783,1.0293,0.02,0.0248,0.0203,0.076
181,LLL,4,0.3149,1.0195,0.0386,19.7695,8.4547,7.7625,8.4547,7.7801,7.9942,0.1228,0.4099,0.0423,0.0482,0.0386,0.076
182,LLL,4,1.6986,1.0195,0.1723,18.6865,7.9916,7.9916,7.7986,6.4729,7.3606,1.127,0.281,0.1792,0.185,0.1723,0.076
183,LLL,4,0.1784,1.0195,0.0194,18.9695,8.1126,7.7837,7.4341,8.1126,7.7522,0.359,0.5738,0.0232,0.0194,0.0283,0.076
184,LLL,4,0.0326,1.0195,0.0024,21.9789,9.3996,7.8725,9.3554,9.3996,8.8749,0.4672,0.5507,0.0024,0.006,0.012,0.076
185,LLL,4,0.0278,1.0195,0.0033,19.3727,8.2851,7.7933,8.2851,7.728,7.9251,0.4081,0.2449,0.0074,0.0065,0.0033,0.076
186,LLL,4,0.1455,1.0195,0.0134,20.5973,8.8088,8.8088,7.8909,8.0537,8.2492,0.1581,0.4095,0.0214,0.0143,0.0134,0.076
187,LLL,4,0.1624,1.0195,0.0073,19.8369,8.4836,8.4836,8.1635,8.2598,8.2998,0.117,0.2117,0.0158,0.0073,0.0126,0.076
188,LLL,4,0.0003,1.0195,0.0061,18.9908,8.1217,8.1217,8.0843,7.6136,7.9322,0.3761,0.1834,0.0061,0.014,0.0096,0.076
189,LLL,4,0.0325,1.0195,0.0046,20.6447,8.8291,8.3454,8.8283,8.8291,8.6357,0.5931,0.5021,0.0085,0.0046,0.0069,0.076
190,LLL,4,0.198,1.0195,0.0133,18.9677,8.1119,7.6337,8.1119,7.3919,7.6943,0.3603,0.489,0.021,0.0256,0.0133,0.076
191,LLL,4,0.1558,1.0195,0.0119,21.9822,9.4011,9.4011,8.0097,8.7843,8.7298,0.4754,0.3613,0.0119,0.0125,0.0216,0.076
192,LLL,4,0.0482,1.0195,0.0073,21.474,9.1837,8.5687,7.254,9.1837,8.3228,0.2808,0.8828,0.0111,0.0092,0.0073,0.076
193,LLL,4,0.4908,1.0195,0.0455,19.3574,8.2785,7.3475,8.2785,7.8369,7.8207,0.3084,0.2314,0.0509,0.0455,0.0513,0.076
194,LLL,4,0.1021,1.0195,0.0131,17.1152,7.3196,7.2751,7.3196,7.0487,7.2127,0.0363,0.1976,0.0131,0.021,0.0157,0.076
195,LLL,4,9.5793,1.0195,0.6889,13.8102,5.9062,5.5287,5.9062,5.8712,5.7522,0.4237,0.2004,0.7194,0.7173,0.6889,0.076
196,LLL,4,0.2589,1.0195,0.0299,18.9689,8.1124,7.2756,8.1124,7.2814,7.5506,0.4834,0.0931,0.0299,0.0299,0.038,0.076
197,LLL,4,0.0399,1.0195,0.0052,20.9203,8.9469,8.9469,7.2649,7.9392,8.0424,0.5645,0.5356,0.0089,0.0052,0.0102,0.076
198,LLL,4,0.0151,1.0195,0.0037,17.8295,7.6251,6.6786,6.8902,7.6251,7.0586,0.149,0.4764,0.0037,0.0059,0.009,0.076
199,LLL,4,0.1212,1.0195,0.0108,19.468,8.3258,8.0689,8.3258,8.1512,8.1696,0.3701,0.2763,0.0108,0.0235,0.0179,0.076
200,LLL,4,0.2175,1.0195,0.0213,17.9332,7.6695,7.2025,7.5702,7.6695,7.4607,0.5083,0.2846,0.025,0.0336,0.0213,0.076
201,LLL,5,0.7634,1.07,1.0344,0.0015,0.4076,0.4076,0.2098,0.0393,0.0847,0.1903,0.1649,1.0344,1.1275,1.1379,0.112
202,LLL,5,0.7785,1.07,1.059,0.002,0.5646,0.1955,0.5646,0.1724,0.2814,0.0752,0.2098,1.059,1.1025,1.0726,0.112
203,LLL,5,0.6259,1.07,1.0826,0.0018,0.5054,0.3537,0.3131,0.5054,0.3026,0.1513,0.2124,1.0864,1.0826,1.1475,0.112
204,LLL,5,0.079,1.07,1.0609,0.0072,2.0109,1.4775,1.9891,2.0109,1.821,0.2689,0.0773,1.0609,1.1385,1.0835,0.112
205,LLL,5,0.22,1.07,1.0789,0.0021,0.5882,0.4083,0.5882,0.4996,0.4983,0.0633,0.0427,1.0874,1.0789,1.1103,0.112
206,LLL,5,0.1044,1.07,1.0663,0.005,1.38,1.2808,1.2598,1.38,1.3068,0.0449,0.0308,1.0663,1.0689,1.1292,0.112
207,LLL,5,0.0699,1.07,1.0665,0.0078,2.1576,1.7809,1.8831,2.1576,1.936,0.1563,0.1353,1.1077,1.0665,1.1391,0.112
208,LLL,5,0.0588,1.07,1.0806,0.0095,2.6467,2.6467,2.1472,1.8415,2.2042,0.3507,0.1437,1.0806,1.1348,1.1064,0.112
209,LLL,5,0.3281,1.07,1.1,0.0014,0.3898,0.172,0.2599,0.3898,0.2695,0.06,0.0825,1.1381,1.1307,1.1239,0.112
210,LLL,5,0.0196,1.07,1.0996,0.0275,7.6225,7.1903,7.6225,6.3426,7.049,0.2408,0.5133,1.1222,1.1263,1.0996,0.112
211,LLL,5,20.6886,1.07,1.074,0.0012,0.3405,0.3405,0.1011,0.2845,0.228,0.0194,0.1291,1.0836,1.074,1.1463,0.112
212,LLL,5,0.2258,1.07,1.0721,0.0027,0.7489,0.4377,0.7489,0.6172,0.5992,0.0545,0.1255,1.0928,1.1257,1.0721,0.112
213,LLL,5,0.0242,1.07,1.0773,0.0201,5.5808,5.1012,5.5271,5.5808,5.4013,0.24,0.0861,1.1301,1.0773,1.0921,0.112
214,LLL,5,0.2535,1.07,1.0926,0.0022,0.5999,0.5755,0.4336,0.5999,0.5355,0.0699,0.0371,1.0951,1.0926,1.1138,0.112
215,LLL,5,1.1216,1.07,1.0986,0.001,0.2654,0.1442,0.2654,0.068,0.1116,0.0775,0.1161,1.0986,1.1073,1.1041,0.112
216,LLL,5,0.1156,1.07,1.0519,0.0045,1.2452,1.1028,1.2452,0.985,1.0546,0.2316,0.2827,1.0519,1.0822,1.1097,0.112
217,LLL,5,0.1019,1.07,1.0875,0.0057,1.5717,1.2382,1.1978,1.5717,1.3028,0.2731,0.2025,1.1309,1.0971,1.0875,0.112
218,LLL,5,0.5636,1.07,1.0981,0.002,0.5627,0.2906,0.5627,0.2481,0.3582,0.092,0.1319,1.1074,1.0981,1.1386,0.112
219,LLL,5,0.0159,1.07,1.0658,0.0322,8.9415,8.9415,7.4315,8.3448,8.2327,0.3758,0.5936,1.0725,1.0658,1.0848,0.112
220,LLL,5,0.2405,1.07,1.0964,0.0022,0.6157,0.4514,0.4507,0.6157,0.5024,0.0572,0.0797,1.108,1.1147,1.0964,0.112
221,LLL,5,0.007,1.07,1.0974,0.0684,18.9935,17.8026,17.1184,18.9935,17.9712,0.5789,0.5258,1.0974,1.1121,1.1097,0.112
222,LLL,5,0.0358,1.07,1.0728,0.014,3.8722,3.8722,3.6753,3.6619,3.736,0.0287,0.108,1.1199,1.0728,1.0832,0.112
223,LLL,5,0.0408,1.07,1.0895,0.0128,3.5426,2.8503,3.5426,3.2528,3.2089,0.1038,0.3324,1.1052,1.0895,1.1362,0.112
224,LLL,5,0.8728,1.07,1.0803,0.0009,0.2387,0.1347,0.1981,0.2387,0.168,0.0968,0.0228,1.0803,1.1074,1.1132,0.112
225,LLL,5,0.0563,1.07,1.0929,0.0084,2.3331,2.1537,2.3331,2.1616,2.216,0.0662,0.0544,1.1013,1.1376,1.0929,0.112
226,LLL,5,0.0899,1.07,1.084,0.0054,1.4994,1.4994,1.3784,1.3206,1.3972,0.0147,0.1078,1.124,1.1197,1.084,0.112
227,LLL,5,0.2535,1.07,1.0518,0.0021,0.5725,0.5595,0.4692,0.5725,0.5318,0.0312,0.057,1.1355,1.1069,1.0518,0.112
228,LLL,5,0.308,1.07,1.0465,0.0024,0.6779,0.6779,0.3535,0.4267,0.4766,0.1635,0.0413,1.0563,1.1012,1.0465,0.112
229,LLL,5,1.1518,1.07,1.0794,0.0014,0.3929,0.2175,0.3929,0.1107,0.0955,0.2235,0.1105,1.1201,1.1131,1.0794,0.112
230,LLL,5,0.2348,1.07,1.0376,0.0032,0.8986,0.8986,0.6408,0.5155,0.682,0.1129,0.1293,1.1231,1.0376,1.1199,0.112
231,LLL,5,0.0657,1.07,1.0801,0.0079,2.191,2.0589,2.191,2.092,2.1122,0.0529,0.0883,1.1062,1.1332,1.0801,0.112
232,LLL,5,0.0191,1.07,1.0762,0.0264,7.3189,7.1697,7.3189,7.3107,7.256,0.2356,0.3167,1.1167,1.0762,1.0849,0.112
233,LLL,5,0.0167,1.07,1.0948,0.031,8.6057,8.0268,7.7241,8.6057,8.1141,0.4509,0.0906,1.1004,1.0948,1.0981,0.112
234,LLL,5,0.035,1.07,1.0595,0.0127,3.5256,3.4674,3.2128,3.5256,3.4014,0.1368,0.0573,1.0902,1.0595,1.0969,0.112
235,LLL,5,0.3161,1.07,1.0732,0.0019,0.5228,0.4074,0.5228,0.4632,0.3672,0.2457,0.1508,1.1355,1.0732,1.1132,0.112
236,LLL,5,0.2277,1.07,1.0898,0.0029,0.7921,0.4575,0.5491,0.7921,0.5981,0.1118,0.0956,1.1202,1.0923,1.0898,0.112
237,LLL,5,0.0314,1.07,1.0842,0.0167,4.6391,3.8158,4.1689,4.6391,4.2017,0.3158,0.2581,1.0842,1.0988,1.1043,0.112
238,LLL,5,0.4161,1.07,1.1,0.002,0.5541,0.2175,0.5541,0.3503,0.371,0.0681,0.1296,1.1228,1.1152,1.1012,0.112
239,LLL,5,0.5143,1.07,1.1,0.0019,0.5295,0.4016,0.2193,0.5295,0.3075,0.221,0.141,1.1111,1.119,1.1392,0.112
240,LLL,5,0.0962,1.07,1.1,0.0062,1.7227,1.3927,1.7227,1.3888,1.4828,0.1963,0.2037,1.1371,1.1313,1.1005,0.112
241,LLL,6,0.1886,1.0615,0.8775,10.0484,41.4389,41.4389,37.6641,37.6451,38.861,1.5741,2.2331,0.9114,0.9002,0.8775,0.0
242,LLL,6,0.1954,1.0615,0.8551,5.7215,23.595,18.4848,21.5944,23.595,20.9634,3.3483,2.0576,0.8551,0.893,0.8884,0.0
243,LLL,6,29.0365,1.0615,1.0724,0.0894,0.3688,0.3373,0.0327,0.3688,0.1735,0.226,0.0496,1.1073,1.1007,1.0724,0.0
244,LLL,6,9.391,1.0615,1.0793,0.2726,1.1243,1.094,1.0741,1.1243,1.0418,0.2166,0.2697,1.0865,1.0882,1.0793,0.0
245,LLL,6,0.4967,1.0615,1.0239,4.1157,16.9727,16.6517,14.6129,16.9727,15.9202,1.1481,2.2039,1.0361,1.029,1.0239,0.0
246,LLL,6,0.1503,1.0615,0.8308,7.5675,31.208,31.208,28.374,29.8491,29.6965,2.6605,1.0191,0.8308,0.8416,0.8449,0.0
247,LLL,6,0.208,1.0615,0.8889,8.9642,36.9678,36.9678,36.5122,36.1507,36.5398,0.1651,0.5952,0.8889,0.9059,0.9302,0.0
248,LLL,6,0.331,1.0615,0.9607,5.32,21.9394,19.8417,21.9394,20.4004,20.7186,0.6409,0.8554,0.9607,1.0071,0.9785,0.0
249,LLL,6,7.8955,1.0615,1.0514,0.2893,1.1929,1.1929,1.0427,1.0691,1.0988,0.085,0.0559,1.0696,1.0514,1.1067,0.0
250,LLL,6,0.2323,1.0615,0.9317,7.8027,32.1776,32.1776,31.1819,31.6627,31.6576,0.4791,0.9917,0.942,0.9361,0.9317,0.0
251,LLL,6,0.4662,1.0615,1.0148,4.0307,16.6224,16.6224,15.7442,16.0235,16.1154,0.5936,0.5029,1.0148,1.0349,1.0483,0.0
252,LLL,6,24.4103,1.0615,1.0487,0.1938,0.7992,0.4725,0.7992,0.2025,0.4848,0.2105,0.1471,1.1158,1.0487,1.1135,0.0
253,LLL,6,0.4864,1.0615,1.031,3.5061,14.4589,13.9473,14.4589,11.5856,13.2942,0.7821,1.3867,1.0856,1.031,1.0324,0.0
254,LLL,6,0.3354,1.0615,0.9867,4.926,20.3144,17.8186,18.2269,20.3144,18.7026,0.7407,1.9487,0.9988,0.9867,1.0027,0.0
255,LLL,6,0.3827,1.0615,0.9811,3.8697,15.9586,15.9586,15.2646,14.0271,14.9863,1.7673,0.6595,1.0027,0.9811,0.9962,0.0
256,LLL,6,31.8276,1.0615,1.0497,0.1231,0.5075,0.2615,0.5075,0.3033,0.317,0.126,0.1514,1.0833,1.0991,1.0497,0.0
257,LLL,6,0.4639,1.0615,1.0251,3.9535,16.3039,13.1529,14.5592,16.3039,14.5766,2.063,0.4413,1.0546,1.0351,1.0251,0.0
258,LLL,6,1.0383,1.0615,1.0816,2.1342,8.8013,8.8013,7.715,8.3188,8.2781,0.3567,0.2732,1.0816,1.0892,1.1055,0.0
259,LLL,6,0.1875,1.0615,0.8618,9.4381,38.9219,37.7681,38.9219,37.4577,38.0153,1.4951,0.8622,0.8805,0.8618,0.8984,0.0
260,LLL,6,0.4681,1.0615,1.0103,4.6375,19.1248,17.6975,16.9449,19.1248,17.8933,0.8897,1.0326,1.051,1.0114,1.0103,0.0
261,LLL,6,0.1851,1.0615,0.8561,9.9379,40.9832,36.8925,36.8345,40.9832,38.147,1.4404,2.9235,0.8799,0.8645,0.8561,0.0
262,LLL,6,0.2081,1.0615,0.9039,5.6982,23.4991,23.2638,23.4991,22.5351,23.0931,0.4374,0.5147,0.9042,0.9039,0.9231,0.0
263,LLL,6,0.135,1.0615,0.7591,11.6307,47.964,47.964,45.2772,5.2273,32.7893,14.8012,12.8487,0.7596,0.8019,0.7591,0.0
264,LLL,6,0.3564,1.0615,0.9928,4.1391,17.0695,17.0695,16.0538,16.1654,16.406,0.9291,0.3423,0.9964,0.9956,0.9928,0.0
265,LLL,6,0.1596,1.0615,0.7988,8.384,34.5751,34.2086,32.4871,34.5751,33.6671,2.1833,1.4563,0.8388,0.7988,0.8333,0.0
266,LLL,6,0.2358,1.0615,0.9413,8.1518,33.6176,33.6176,32.9344,28.201,31.5807,2.0468,1.3562,0.9413,0.9521,0.9652,0.0
267,LLL,6,0.1322,1.0615,0.7569,9.9246,40.9285,40.9285,38.5147,37.1976,38.6694,2.9718,3.1478,0.774,0.7569,0.7918,0.0
268,LLL,6,0.1694,1.0615,0.8492,6.4234,26.4896,26.4896,25.5615,22.7934,24.8105,2.883,1.0027,0.8513,0.8507,0.8492,0.0
269,LLL,6,0.169,1.0615,0.8394,8.4321,34.7734,34.7734,30.4056,30.8185,31.9927,1.0804,1.7672,0.8515,0.8394,0.8678,0.0
270,LLL,6,0.4887,1.0615,1.0032,4.2965,17.7185,17.7185,17.0614,17.1578,17.2683,0.8935,0.9031,1.0032,1.0792,1.0548,0.0
271,LLL,7,0.284,1.09,1.0087,3.6208,17.4207,17.4207,14.7377,16.1975,15.9405,2.4435,0.9701,1.022,1.0575,1.0087,0.0
272,LLL,7,0.2057,1.09,0.9594,5.9625,28.6869,28.6869,27.5529,26.2339,27.46,0.2713,1.6264,0.9707,0.9839,0.9594,0.0
273,LLL,7,0.2042,1.09,0.9322,5.4329,26.1391,26.1391,24.6903,24.0794,24.9459,0.3178,1.352,0.9322,0.967,0.9674,0.0
274,LLL,7,0.1988,1.09,0.9546,6.0079,28.9053,28.9053,27.3654,28.1712,28.0958,0.9989,1.514,0.9754,0.9546,0.9714,0.0
275,LLL,7,0.548,1.09,1.0613,2.9946,14.4076,13.3517,12.4292,14.4076,13.3709,1.0836,0.3936,1.0759,1.0613,1.0725,0.0
276,LLL,7,0.2294,1.09,0.971,6.2801,30.2151,30.0775,26.1437,30.2151,28.8059,1.6176,1.1426,0.9918,0.971,1.0123,0.0
277,LLL,7,0.2751,1.09,0.98,5.5716,26.8062,26.4848,24.6854,26.8062,25.9786,0.6587,1.0686,1.0063,1.0252,0.98,0.0
278,LLL,7,0.2446,1.09,0.9614,5.2365,25.1941,23.8333,23.0688,25.1941,23.9729,0.8753,1.6874,0.9614,0.9942,0.9708,0.0
279,LLL,7,0.8317,1.09,1.0794,1.9118,9.1983,8.7384,9.1983,9.1858,9.0388,0.0586,0.2811,1.0794,1.09,1.0949,0.0
280,LLL,7,0.3043,1.09,0.995,4.8162,23.1717,23.1717,21.9377,22.6716,22.5677,0.475,1.0967,1.0032,1.0105,0.995,0.0
281,LLL,7,0.1168,1.09,0.788,10.5937,50.9692,50.9692,46.2179,49.2655,48.8156,1.3703,1.4748,0.8405,0.788,0.8315,0.0
282,LLL,7,2.191,1.09,1.06,0.7238,3.4822,3.4822,3.064,2.704,3.0832,0.208,0.2424,1.0928,1.06,1.071,0.0
283,LLL,7,2.7441,1.09,1.1,0.6133,2.9509,2.9509,2.9437,2.5405,2.8099,0.1335,0.1704,1.1009,1.1155,1.1106,0.0
284,LLL,7,5.6579,1.09,1.0923,0.2668,1.2838,1.2838,1.1887,1.1379,1.1796,0.1578,0.1889,1.0962,1.0923,1.1328,0.0
285,LLL,7,0.6446,1.09,1.0378,2.5464,12.2512,12.2512,9.659,11.7346,11.1883,0.5033,1.2642,1.0623,1.1075,1.0378,0.0
286,LLL,7,0.4604,1.09,1.0564,2.9172,14.0354,14.0354,13.5329,13.5814,13.6134,1.3764,0.9879,1.078,1.0869,1.0564,0.0
287,LLL,7,0.1935,1.09,0.9493,4.8354,23.2641,23.2641,18.3163,4.9078,15.4002,6.0673,5.1269,0.9924,0.9614,0.9493,0.0
288,LLL,7,31.4504,1.09,1.0764,0.0918,0.4415,0.4415,0.3917,0.2296,0.3302,0.0635,0.1436,1.084,1.091,1.0764,0.0
289,LLL,7,0.2847,1.09,0.9824,3.9516,19.0123,15.6618,19.0123,17.0177,16.9475,1.7861,2.8948,0.9832,0.9824,1.0345,0.0
290,LLL,7,0.1296,1.09,0.845,9.6763,46.5553,44.3869,46.5553,43.0791,44.6379,0.9549,2.0843,0.845,0.8478,0.8524,0.0
291,LLL,7,0.7955,1.09,1.0692,2.0866,10.0392,10.0392,9.412,8.7815,9.3689,0.2618,0.992,1.0706,1.0692,1.0839,0.0
292,LLL,7,0.4727,1.09,1.0277,2.9635,14.2584,12.5262,13.5037,14.2584,13.4088,0.9855,0.2892,1.0547,1.0834,1.0277,0.0
293,LLL,7,0.3322,1.09,1.0211,3.4917,16.7993,11.8893,13.1343,16.7993,13.8373,1.8106,1.9866,1.0451,1.0211,1.0228,0.0
294,LLL,7,0.4005,1.09,1.0257,3.9357,18.9358,17.8872,18.869,18.9358,18.5542,0.7653,0.0996,1.0379,1.0257,1.0654,0.0
295,LLL,7,0.5792,1.09,1.0466,2.4412,11.7452,11.296,11.1822,11.7452,11.3578,0.758,0.7888,1.0688,1.0504,1.0466,0.0
296,LLL,7,0.3507,1.09,1.0101,3.7461,18.0234,16.5966,18.0234,16.4209,16.6823,2.458,2.3741,1.0101,1.068,1.0487,0.0
297,LLL,7,0.5309,1.09,1.0554,2.4013,11.5534,10.8454,11.525,11.5534,11.2236,1.0242,0.979,1.0578,1.0719,1.0554,0.0
298,LLL,7,11.5268,1.09,1.1,0.1883,0.9058,0.7607,0.9058,0.6123,0.7583,0.109,0.0669,1.1347,1.1233,1.127,0.0
299,LLL,7,7.598,1.09,1.0851,0.244,1.174,0.9276,0.8589,1.174,0.9806,0.161,0.0687,1.1171,1.1513,1.0851,0.0
300,LLL,7,0.1464,1.09,0.8626,7.2791,35.0217,29.3476,35.0217,34.4114,32.7612,4.1061,0.701,0.8626,0.8868,0.8859,0.0
301,LLL,7,0.8148,1.09,1.0627,1.964,9.4493,9.2193,9.4493,8.8156,9.161,0.1279,0.2436,1.0724,1.0627,1.077,0.0
302,LLL,8,0.0313,1.0559,1.1,0.0167,4.635,4.635,4.048,4.1007,4.2547,0.1016,0.3395,1.1485,1.1298,1.1129,0.295
303,LLL,8,0.1424,1.0559,1.0862,0.0042,1.1641,1.1641,0.8297,0.803,0.9198,0.0247,0.2223,1.0862,1.0887,1.1312,0.295
304,LLL,8,0.0724,1.0559,1.0787,0.0069,1.9198,1.6563,1.9198,1.8782,1.8128,0.1502,0.1008,1.0847,1.0787,1.0836,0.295
305,LLL,8,0.2208,1.0559,1.0869,0.0025,0.6844,0.6225,0.585,0.6844,0.6101,0.0853,0.141,1.0869,1.1028,1.1677,0.295
306,LLL,8,0.2075,1.0559,1.0995,0.0025,0.6857,0.4852,0.6574,0.6857,0.5845,0.0968,0.1679,1.0995,1.1298,1.1001,0.295
307,LLL,8,0.2424,1.0559,1.0919,0.0032,0.8918,0.8918,0.7569,0.6895,0.7273,0.2287,0.1825,1.0919,1.1176,1.114,0.295
308,LLL,8,0.1906,1.0559,1.0557,0.0038,1.0509,0.9056,1.0509,0.7373,0.8959,0.0496,0.1328,1.0557,1.0929,1.1018,0.295
309,LLL,8,0.7118,1.0559,1.0869,0.0012,0.3215,0.2492,0.3215,0.1742,0.2245,0.1053,0.0617,1.1155,1.0988,1.0869,0.295
310,LLL,8,0.0785,1.0559,1.07,0.007,1.9349,1.8063,1.9349,1.7981,1.8364,0.183,0.0859,1.07,1.078,1.1,0.295
311,LLL,8,0.1628,1.0559,1.0885,0.0044,1.233,0.9453,1.233,0.7893,0.971,0.0089,0.2632,1.1049,1.1171,1.0885,0.295
312,LLL,8,1.319,1.0559,1.079,0.0019,0.5238,0.217,0.1866,0.5238,0.1984,0.1747,0.2211,1.0946,1.079,1.1235,0.295
313,LLL,8,0.1916,1.0559,1.0773,0.0038,1.0473,0.8364,1.0473,0.7543,0.8607,0.1879,0.1107,1.0992,1.1262,1.0773,0.295
314,LLL,8,0.5134,1.0559,1.0943,0.0023,0.6253,0.3494,0.6253,0.1817,0.3675,0.084,0.1997,1.0998,1.1084,1.0943,0.295
315,LLL,8,0.1214,1.0559,1.0817,0.0041,1.1378,1.0817,1.1378,1.0434,1.0538,0.1503,0.2266,1.0817,1.1025,1.1153,0.295
316,LLL,8,0.2015,1.0559,1.0833,0.0032,0.8744,0.8744,0.7495,0.6597,0.6721,0.3146,0.1909,1.109,1.0951,1.0833,0.295
317,LLL,8,0.6581,1.0559,1.089,0.0016,0.4449,0.2208,0.1598,0.4449,0.275,0.0816,0.0919,1.0992,1.0953,1.089,0.295
318,LLL,8,0.3488,1.0559,1.0452,0.0016,0.4303,0.2997,0.3735,0.4303,0.2614,0.1031,0.2433,1.0934,1.0875,1.0452,0.295
319,LLL,8,0.1467,1.0559,1.0735,0.0036,0.9924,0.7491,0.9045,0.9924,0.8757,0.0544,0.135,1.0817,1.0735,1.0953,0.295
320,LLL,8,0.4078,1.0559,1.0697,0.0019,0.5308,0.1444,0.5308,0.3015,0.3218,0.0806,0.1453,1.0697,1.1037,1.113,0.295
321,LLL,8,0.1147,1.0559,1.0556,0.0044,1.2197,1.113,1.2128,1.2197,1.1746,0.1247,0.0623,1.0556,1.0668,1.0911,0.295
322,LLL,8,0.142,1.0559,1.084,0.0032,0.902,0.8946,0.6314,0.902,0.8005,0.1703,0.0326,1.106,1.0965,1.084,0.295
323,LLL,8,0.3202,1.0559,1.096,0.0025,0.6865,0.5461,0.6491,0.6865,0.6248,0.034,0.0737,1.096,1.0983,1.1121,0.295
324,LLL,8,3.7574,1.0559,1.061,0.0011,0.2939,0.1956,0.2254,0.2939,0.2219,0.0773,0.0572,1.0848,1.061,1.1214,0.295
325,LLL,8,0.0211,1.0559,1.0866,0.0228,6.3424,6.1591,5.8356,6.3424,6.1094,0.2596,0.1152,1.1429,1.0866,1.0964,0.295
326,LLL,8,0.227,1.0559,1.0695,0.0024,0.6644,0.5113,0.5667,0.6644,0.5773,0.0893,0.0128,1.0695,1.1099,1.0892,0.295
327,LLL,8,0.1478,1.0559,1.074,0.0037,1.0337,0.7982,0.7235,1.0337,0.8491,0.1241,0.0824,1.1404,1.0977,1.074,0.295
328,LLL,8,0.138,1.0559,1.0796,0.0036,0.9931,0.9217,0.9931,0.6782,0.8473,0.1699,0.1355,1.093,1.0796,1.0896,0.295
329,LLL,8,0.0767,1.0559,1.073,0.0082,2.2784,1.8563,2.2784,1.6982,1.9353,0.0994,0.2914,1.0951,1.073,1.099,0.295
330,LLL,8,0.0779,1.0559,1.0577,0.0088,2.4444,1.4341,1.8705,2.4444,1.9129,0.2748,0.3297,1.0935,1.08,1.0577,0.295
331,LLL,8,5.2261,1.0559,1.0808,0.0019,0.5216,0.5216,0.481,0.1414,0.2578,0.0579,0.3235,1.0861,1.0808,1.1121,0.295
332,LLL,8,6.3226,1.0559,1.072,0.0016,0.4515,0.1402,0.4515,0.1965,0.1993,0.0401,0.2145,1.072,1.108,1.1108,0.295
333,LLL,8,0.4498,1.0559,1.0531,0.0018,0.4895,0.4895,0.2574,0.2675,0.3367,0.0573,0.0955,1.1192,1.0531,1.0637,0.295
334,LLL,8,0.0038,1.0559,1.0812,0.0878,24.3638,21.1669,24.3638,17.3045,20.8761,2.6231,2.0813,1.1404,1.0941,1.0812,0.295
335,LLL,8,0.197,1.0559,1.0881,0.0023,0.6301,0.6301,0.6059,0.5203,0.5794,0.0667,0.0688,1.1377,1.0881,1.1035,0.295
336,LLL,8,0.0965,1.0559,1.1,0.0046,1.2662,1.2662,0.931,1.25,1.1473,0.1336,0.1002,1.1196,1.1127,1.1313,0.295
337,LLL,8,40.0,1.0559,1.1,0.0004,0.1219,0.0634,0.0383,0.1219,0.0379,0.0692,0.0237,1.1036,1.1013,1.1029,0.295
338,LLL,8,0.8495,1.0559,1.0756,0.0012,0.3333,0.1077,0.2097,0.3333,0.2151,0.0827,0.0496,1.0977,1.0756,1.1063,0.295
339,LLL,8,0.4247,1.0559,1.0674,0.0017,0.4631,0.4631,0.271,0.1943,0.1942,0.2416,0.1116,1.1323,1.0674,1.0875,0.295
340,LLL,8,0.0028,1.0559,1.0638,0.1655,45.9256,45.5705,45.9256,44.9073,45.4648,0.3146,0.5958,1.1494,1.0638,1.0704,0.295
341,LLL,8,0.1995,1.0559,1.038,0.0025,0.6953,0.6953,0.6016,0.3974,0.5402,0.1714,0.1152,1.0837,1.038,1.1057,0.295
342,LLL,9,2.5898,1.051,1.0892,0.0024,0.6555,0.1079,0.4499,0.6555,0.0756,0.2604,0.3756,1.1038,1.0892,1.1124,0.09
343,LLL,9,0.0517,1.051,1.0723,0.0094,2.6109,2.3077,2.5925,2.6109,2.4989,0.2048,0.0378,1.1252,1.0723,1.0789,0.09
