row_id,fault_type,fault_bus,fault_impedance_ohm,pre_fault_voltage_pu,fault_voltage_pu,fault_current_pu,fault_current_ka,Ia_ka,Ib_ka,Ic_ka,I1_ka,I2_ka,I0_ka,Va_pu,Vb_pu,Vc_pu,loading_pu
172,LLL,4,0.1512,1.0195,0.0129,20.5181,8.7749,8.4629,8.6948,8.7749,8.628,0.2843,0.4642,0.0186,0.0239,0.0129,0.076
173,LLL,4,14.3738,1.0195,0.83,11.23,4.8027,4.583,3.9873,4.8027,4.4526,0.2966,0.2753,0.8746,0.83,0.8647,0.076
174,LLL,4,0.6738,1.0195,0.0654,21.6797,9.2717,8.4223,8.2766,9.2717,8.6554,0.3707,0.2831,0.0752,0.0654,0.0729,0.076
175,LLL,4,0.4665,1.0195,0.0417,21.1016,9.0245,9.0245,7.8638,8.6699,8.5176,0.3006,0.4186,0.0417,0.0518,0.0534,0.076
176,LLL,4,0.082,1.0195,0.0068,20.2421,8.6569,8.6569,8.3735,7.6499,8.2123,0.5016,0.4077,0.0158,0.0068,0.0161,0.076
177,LLL,4,0.299,1.0195,0.0262,21.4656,9.1801,8.3228,7.8885,9.1801,8.4528,0.2771,0.6305,0.0262,0.0334,0.027,0.076
178,LLL,4,9.0208,1.0195,0.6633,13.7028,5.8602,5.6646,5.6375,5.8602,5.7194,0.0774,0.1401,0.6633,0.6756,0.6805,0.076
179,LLL,4,0.0939,1.0195,0.0129,21.3575,9.1339,8.1732,8.4564,9.1339,8.5803,0.2248,0.4909,0.0204,0.0129,0.0185,0.076
180,LLL,4,0.1592,1.0195,0.0166,20.814,8.9014,7.4079,8.9014,7.9982,8.0853,0.7109,0.3875,0.0285,0.0191,0.0166,0.076
181,LLL,4,0.6016,1.0195,0.0651,19.7562,8.4491,8.4491,8.2562,7.8664,8.1886,0.1348,0.2701,0.0651,0.0657,0.0701,0.076
182,LLL,4,0.1413,1.0195,0.0097,20.8112,8.9003,8.9003,7.6423,8.8797,8.4571,0.7385,0.2971,0.0256,0.0097,0.0177,0.076
183,LLL,4,0.0394,1.0195,0.0038,21.0778,9.0143,9.0143,8.8883,8.9467,8.9488,0.1304,0.0574,0.0094,0.0073,0.0038,0.076
184,LLL,4,0.394,1.0195,0.0424,21.0359,8.9964,8.2356,8.9964,7.9516,8.3886,0.4428,0.3131,0.0437,0.0462,0.0424,0.076
185,LLL,4,0.111,1.0195,0.0102,20.8805,8.9299,8.8932,8.5522,8.9299,8.7738,0.51,0.2892,0.012,0.0102,0.0173,0.076
186,LLL,4,0.1841,1.0195,0.0185,20.3081,8.6851,8.4165,8.6851,8.4408,8.5135,0.1239,0.0968,0.0243,0.0185,0.0191,0.076
187,LLL,4,0.4637,1.0195,0.0537,19.5874,8.3769,8.049,8.0817,8.3769,8.166,0.2138,0.1689,0.0537,0.0554,0.0586,0.076
188,LLL,4,1.353,1.0195,0.1374,20.5867,8.8042,8.1701,8.1971,8.8042,8.3753,0.562,0.1556,0.1374,0.1408,0.1514,0.076
189,LLL,4,0.3669,1.0195,0.0379,21.5711,9.2252,9.2252,8.8523,8.4453,8.8377,0.3756,0.1317,0.0379,0.0387,0.0405,0.076
190,LLL,4,0.1907,1.0195,0.0155,22.9037,9.7952,9.2461,9.7952,8.0433,9.0278,0.5552,0.4836,0.0185,0.0227,0.0155,0.076
191,LLL,4,5.9157,1.0195,0.5153,16.8212,7.1939,7.1939,6.5766,7.051,6.9373,0.0502,0.3342,0.5153,0.524,0.5213,0.076
192,LLL,4,3.3979,1.0195,0.3372,18.8636,8.0673,8.0673,7.6648,7.6344,7.7531,0.4693,0.6119,0.3414,0.3381,0.3372,0.076
193,LLL,4,0.433,1.0195,0.0466,21.0037,8.9826,7.4373,8.0758,8.9826,8.1645,0.4409,0.4684,0.0466,0.0495,0.0503,0.076
194,LLL,4,0.7715,1.0195,0.075,19.4852,8.3332,8.1153,7.301,8.3332,7.9126,0.4085,0.303,0.0828,0.0891,0.075,0.076
195,LLL,4,0.7418,1.0195,0.0803,20.0956,8.5942,7.8877,8.4236,8.5942,8.3014,0.1764,0.2595,0.0803,0.0844,0.0957,0.076
196,LLL,4,0.1761,1.0195,0.0172,20.98,8.9724,8.8086,8.9724,8.3004,8.6937,0.2281,0.1797,0.0225,0.0172,0.0213,0.076
197,LLL,4,0.3154,1.0195,0.0361,21.148,9.0443,8.2174,9.0443,8.0715,8.4322,0.5545,0.2867,0.0361,0.044,0.0372,0.076
198,LLL,4,0.6122,1.0195,0.0514,20.4692,8.754,8.5444,8.754,8.4858,8.5781,0.296,0.4595,0.0742,0.057,0.0514,0.076
199,LLL,4,0.4784,1.0195,0.0522,20.6462,8.8297,8.8297,8.1892,7.8731,8.2953,0.2495,0.3603,0.0522,0.0607,0.0532,0.076
200,LLL,4,0.2843,1.0195,0.0305,21.4772,9.1851,9.1851,8.4595,8.916,8.8327,0.5933,0.3258,0.0326,0.0305,0.0357,0.076
201,LLL,5,0.2447,1.07,1.0747,0.0043,1.1815,0.4302,0.5677,1.1815,0.7185,0.255,0.2307,1.0747,1.1045,1.0835,0.112
202,LLL,5,0.6812,1.07,1.08,0.0019,0.5296,0.3658,0.5296,0.1757,0.0382,0.326,0.2016,1.0905,1.0987,1.08,0.112
203,LLL,5,7.4285,1.07,1.1,0.0005,0.1315,0.0382,0.1315,0.0661,0.0441,0.038,0.0657,1.1206,1.1424,1.1349,0.112
204,LLL,5,0.236,1.07,1.0721,0.0022,0.5997,0.4578,0.5997,0.507,0.4911,0.1428,0.1173,1.0721,1.1174,1.1026,0.112
205,LLL,5,0.2215,1.07,1.1,0.0028,0.7858,0.7858,0.5803,0.6861,0.6694,0.0369,0.1596,1.12,1.1264,1.1061,0.112
206,LLL,5,0.4484,1.07,1.0951,0.0019,0.5258,0.2358,0.179,0.5258,0.1947,0.1854,0.2215,1.1018,1.0951,1.1016,0.112
207,LLL,5,0.0694,1.07,1.0999,0.0076,2.1079,1.8249,1.5049,2.1079,1.8096,0.167,0.2083,1.1433,1.1184,1.0999,0.112
208,LLL,5,0.3936,1.07,1.0565,0.0029,0.7931,0.4772,0.4047,0.7931,0.5491,0.1848,0.067,1.0565,1.1158,1.0901,0.112
209,LLL,5,0.2703,1.07,1.1,0.002,0.5454,0.5454,0.4372,0.2181,0.3628,0.2001,0.0837,1.1027,1.119,1.1092,0.112
210,LLL,5,0.5047,1.07,1.0722,0.0018,0.5127,0.2745,0.5127,0.4353,0.397,0.1299,0.0379,1.0722,1.0951,1.0836,0.112
211,LLL,5,13.4856,1.07,1.0806,0.0007,0.1992,0.1026,0.1992,0.1374,0.058,0.0158,0.1393,1.1212,1.0806,1.1274,0.112
212,LLL,5,0.1456,1.07,1.0606,0.0045,1.2386,1.2386,0.893,0.9307,1.0162,0.1315,0.1269,1.0606,1.1237,1.1206,0.112
213,LLL,5,0.2928,1.07,1.0781,0.0021,0.5956,0.376,0.4344,0.5956,0.4585,0.0249,0.132,1.0796,1.1032,1.0781,0.112
214,LLL,5,1.2688,1.07,1.0995,0.0019,0.5382,0.1146,0.1544,0.5382,0.2152,0.2309,0.0961,1.1018,1.1043,1.0995,0.112
215,LLL,5,0.0469,1.07,1.0991,0.01,2.7711,0.4578,2.5812,2.7711,1.9363,0.7737,0.709,1.0991,1.1274,1.1062,0.112
216,LLL,5,0.1393,1.07,1.0702,0.0035,0.9829,0.9829,0.6271,0.2948,0.632,0.2064,0.2,1.0943,1.1136,1.0702,0.112
217,LLL,5,0.0189,1.07,1.0729,0.0252,6.9826,5.7912,6.9826,5.511,5.8399,1.407,1.2128,1.0965,1.1234,1.0729,0.112
218,LLL,5,0.5306,1.07,1.0873,0.0028,0.7878,0.7878,0.5073,0.2718,0.4992,0.0858,0.2464,1.0873,1.1055,1.134,0.112
219,LLL,5,11.8373,1.07,1.0863,0.0006,0.1597,0.1597,0.145,0.0825,0.1006,0.0455,0.0748,1.0863,1.1162,1.111,0.112
220,LLL,5,0.1719,1.07,1.0774,0.0036,0.9937,0.9937,0.6542,0.8101,0.8168,0.0987,0.1168,1.1182,1.0945,1.0774,0.112
221,LLL,5,0.7982,1.07,1.0862,0.0008,0.2126,0.2126,0.1745,0.1076,0.142,0.0447,0.083,1.0862,1.1121,1.121,0.112
222,LLL,5,1.2745,1.07,1.098,0.0009,0.2556,0.0955,0.2556,0.189,0.1724,0.028,0.0788,1.098,1.1127,1.1103,0.112
223,LLL,5,0.0501,1.07,1.0729,0.0099,2.7393,2.7393,2.6097,2.6308,2.6587,0.0237,0.0958,1.1199,1.0729,1.0832,0.112
224,LLL,5,0.0572,1.07,1.0896,0.0093,2.586,1.9787,2.586,2.335,2.2925,0.1167,0.2873,1.1052,1.0896,1.1362,0.112
225,LLL,5,1.2219,1.07,1.0803,0.0007,0.1998,0.0921,0.1856,0.1998,0.1356,0.0935,0.022,1.0803,1.1074,1.1132,0.112
226,LLL,5,0.0788,1.07,1.0929,0.006,1.6765,1.5235,1.6765,1.4942,1.5645,0.0647,0.0532,1.1013,1.1376,1.0929,0.112
227,LLL,5,0.1259,1.07,1.084,0.0039,1.0915,1.0915,0.9689,0.9302,0.9949,0.0238,0.0907,1.1241,1.1197,1.084,0.112
228,LLL,5,0.3549,1.07,1.0518,0.0015,0.4248,0.395,0.3296,0.4248,0.3804,0.0341,0.0499,1.1355,1.1069,1.0518,0.112
229,LLL,5,0.4312,1.07,1.0465,0.002,0.5612,0.5612,0.2386,0.3041,0.3533,0.1677,0.0425,1.0563,1.1012,1.0465,0.112
230,LLL,5,1.6125,1.07,1.0794,0.0013,0.3617,0.2484,0.3617,0.0862,0.0664,0.2231,0.1116,1.1201,1.1131,1.0794,0.112
231,LLL,5,0.3288,1.07,1.0376,0.0027,0.7404,0.7404,0.4716,0.351,0.5182,0.1161,0.1263,1.1231,1.0376,1.1199,0.112
232,LLL,5,0.092,1.07,1.0801,0.0057,1.5757,1.4946,1.5757,1.5567,1.5407,0.0266,0.0744,1.1062,1.1332,1.0801,0.112
233,LLL,5,0.0268,1.07,1.0984,0.0181,5.0286,4.3913,4.1359,5.0286,4.5065,0.1611,0.4734,1.0984,1.1234,1.1454,0.112
234,LLL,5,3.2229,1.07,1.1,0.0022,0.6106,0.6106,0.4749,0.0941,0.1183,0.3685,0.2295,1.1398,1.1127,1.1083,0.112
235,LLL,5,0.0317,1.07,1.1,0.0146,4.0526,3.9931,3.9696,4.0526,3.9934,0.2355,0.1987,1.1077,1.1243,1.1378,0.112
236,LLL,5,0.3696,1.07,1.0633,0.0022,0.6215,0.531,0.6215,0.4548,0.5327,0.0267,0.0849,1.0633,1.1173,1.115,0.112
237,LLL,5,5.826,1.07,1.0898,0.0008,0.2186,0.1133,0.0435,0.2186,0.0459,0.0944,0.099,1.1202,1.0923,1.0898,0.112
238,LLL,5,0.044,1.07,1.0842,0.0121,3.3515,2.7186,3.0034,3.3515,3.0188,0.2613,0.1824,1.0842,1.0988,1.1043,0.112
239,LLL,5,0.5825,1.07,1.1,0.0017,0.4671,0.1262,0.4671,0.2638,0.2812,0.0689,0.1319,1.1228,1.1152,1.1012,0.112
240,LLL,5,0.72,1.07,1.1,0.0017,0.4598,0.373,0.1593,0.4598,0.2381,0.2208,0.1409,1.1111,1.119,1.1392,0.112
241,LLL,6,0.1716,1.0615,0.8017,9.5605,39.4269,36.5341,37.7817,39.4269,37.9092,0.414,1.2682,0.8017,0.8715,0.8291,0.0
242,LLL,6,0.5784,1.0615,1.0514,3.3682,13.8904,13.1893,11.4836,13.8904,12.6599,2.1675,1.1348,1.0581,1.055,1.0514,0.0
243,LLL,6,0.3067,1.0615,0.9649,6.478,26.7148,25.6385,25.6749,26.7148,25.9844,0.7399,0.9993,0.9845,0.98,0.9649,0.0
244,LLL,6,3.2527,1.0615,1.0503,0.6924,2.8555,2.6841,2.8555,2.4636,2.664,0.183,0.1114,1.1039,1.1375,1.0503,0.0
245,LLL,6,0.2896,1.0615,0.9855,4.6504,19.178,16.9984,19.178,18.1268,17.8211,1.5394,2.9118,0.9855,0.9928,1.0131,0.0
246,LLL,6,0.4981,1.0615,1.0441,3.1967,13.183,12.5253,11.8601,13.183,12.3231,1.5553,1.6835,1.079,1.0561,1.0441,0.0
247,LLL,6,0.14,1.0615,0.8078,7.5443,31.112,28.3095,29.3107,31.112,29.4832,1.4711,2.1778,0.8078,0.8182,0.8217,0.0
248,LLL,6,0.2912,1.0615,0.9537,6.8656,28.3133,28.3133,27.9981,27.743,28.0153,0.1409,0.4377,0.9537,0.9737,1.0008,0.0
249,LLL,6,0.4634,1.0615,0.9975,4.0009,16.4994,14.8423,16.4994,15.2635,15.526,0.4997,0.7263,0.9975,1.0461,1.0165,0.0
250,LLL,6,7.8955,1.0615,1.0514,0.2893,1.1929,1.1929,1.0427,1.0691,1.0988,0.085,0.0559,1.0696,1.0514,1.1067,0.0
251,LLL,6,0.3253,1.0615,0.9904,5.9066,24.3585,24.3585,23.6883,24.0634,24.024,0.3797,0.7381,1.0027,0.996,0.9904,0.0
252,LLL,6,0.6527,1.0615,1.038,3.0131,12.4256,12.4256,11.7775,11.8608,12.0103,0.4752,0.3496,1.038,1.0596,1.0734,0.0
253,LLL,6,24.4103,1.0615,1.0487,0.1938,0.7992,0.4725,0.7992,0.2025,0.4848,0.2105,0.1471,1.1158,1.0487,1.1135,0.0
254,LLL,6,0.6809,1.0615,1.0529,2.659,10.9656,10.564,10.9656,8.8725,10.107,0.5611,1.0268,1.1091,1.0529,1.0545,0.0
255,LLL,6,0.4696,1.0615,1.0233,3.6878,15.2082,13.3372,13.6,15.2082,13.9851,0.5476,1.4697,1.0365,1.0233,1.0402,0.0
256,LLL,6,3.8676,1.0615,1.0781,0.5281,2.1778,2.0747,2.1778,1.9813,2.0714,0.0863,0.1615,1.1041,1.0781,1.0833,0.0
257,LLL,6,0.2523,1.0615,0.9472,7.6559,31.5723,30.2377,31.2487,31.5723,30.9948,0.7041,1.1681,0.9472,0.965,0.9572,0.0
258,LLL,6,0.2196,1.0615,0.9227,4.37,18.0217,16.717,14.952,18.0217,16.3665,0.8877,2.6987,0.9294,0.9242,0.9227,0.0
259,LLL,6,0.2067,1.0615,0.9068,8.8345,36.4327,34.102,35.8958,36.4327,35.4521,0.3152,1.6263,0.9319,0.9138,0.9068,0.0
260,LLL,6,0.3624,1.0615,1.0022,6.0465,24.9353,22.1686,23.5432,24.9353,23.5043,1.8135,0.3011,1.0047,1.0022,1.0236,0.0
261,LLL,6,2.7763,1.0615,1.0599,0.8606,3.5492,3.141,3.5492,3.4755,3.3871,0.1954,0.056,1.0928,1.0794,1.0599,0.0
262,LLL,6,0.7262,1.0615,1.0245,2.9491,12.1618,11.6719,11.6199,12.1618,11.8139,0.3311,0.2115,1.0245,1.0568,1.1147,0.0
263,LLL,6,14.3182,1.0615,1.0628,0.1869,0.7706,0.5611,0.7706,0.7585,0.691,0.0224,0.1292,1.1169,1.0628,1.1101,0.0
264,LLL,6,40.0,1.0615,1.0803,0.1931,0.7963,0.3205,0.7963,0.2104,0.3351,0.2374,0.3028,1.1495,1.0803,1.15,0.0
265,LLL,6,26.2946,1.0615,1.0998,0.1004,0.414,0.3959,0.1318,0.414,0.2961,0.0947,0.136,1.0998,1.1109,1.1314,0.0
266,LLL,6,0.1427,1.0615,0.7694,8.0788,33.3163,30.5173,33.3163,32.3731,32.0632,0.9517,0.9001,0.7886,0.8159,0.7694,0.0
267,LLL,6,0.893,1.0615,1.0609,2.3756,9.7969,9.7969,9.1178,9.6302,9.4596,0.901,0.5676,1.0767,1.0609,1.0948,0.0
268,LLL,6,0.143,1.0615,0.796,7.8327,32.3016,26.8607,32.3016,24.87,27.1882,6.8731,2.8341,0.796,0.8234,0.8086,0.0
269,LLL,6,0.3324,1.0615,0.9859,6.0603,24.9923,24.9923,23.6333,23.7915,24.1196,1.0645,0.4145,1.0211,0.9859,1.0122,0.0
270,LLL,6,0.1879,1.0615,0.861,9.5709,39.4697,38.0429,39.4697,36.0247,37.8456,0.9304,1.0696,0.861,0.8797,0.8956,0.0
271,LLL,7,0.1779,1.09,0.9093,5.0517,24.3049,24.3049,20.9941,22.6318,22.1981,4.1797,2.0823,0.9217,0.9495,0.9093,0.0
272,LLL,7,7.517,1.09,1.0803,0.3088,1.4857,1.4857,0.9587,1.0942,1.1779,0.1976,0.121,1.0803,1.0828,1.1352,0.0
273,LLL,7,36.0878,1.09,1.0903,0.0852,0.4101,0.2733,0.4101,0.2324,0.2949,0.0888,0.0641,1.1126,1.0903,1.1196,0.0
274,LLL,7,12.3777,1.09,1.0859,0.2184,1.0506,0.4512,0.4856,1.0506,0.6546,0.1388,0.2581,1.1203,1.1134,1.0859,0.0
275,LLL,7,0.3512,1.09,1.0069,3.1549,15.179,12.9095,15.179,14.6843,14.2363,0.9228,0.8386,1.0069,1.0476,1.0194,0.0
276,LLL,7,8.1017,1.09,1.0929,0.2859,1.3756,1.3756,0.9477,1.0323,1.1141,0.074,0.1963,1.1081,1.0929,1.1141,0.0
277,LLL,7,0.2686,1.09,1.0158,4.3947,21.144,17.8177,19.6972,21.144,19.5117,1.785,0.5298,1.0158,1.0701,1.0364,0.0
278,LLL,7,0.5741,1.09,1.0285,2.7458,13.2105,0.2518,13.2105,12.7966,8.7309,4.7527,3.7364,1.0483,1.1074,1.0285,0.0
279,LLL,7,0.3006,1.09,1.0028,4.9818,23.9685,22.9923,21.7168,23.9685,22.8594,0.668,1.3851,1.0272,1.0028,1.0374,0.0
280,LLL,7,1.2643,1.09,1.0842,1.2854,6.1845,6.1845,5.9357,5.5362,5.8822,0.3159,0.0992,1.0928,1.0986,1.0842,0.0
281,LLL,7,30.0434,1.09,1.0987,0.1476,0.7103,0.559,0.7103,0.3081,0.481,0.098,0.251,1.1106,1.1102,1.0987,0.0
282,LLL,7,0.2618,1.09,0.9985,3.8695,18.6173,18.3499,18.2741,18.6173,18.366,1.017,0.862,0.9985,1.047,1.0285,0.0
283,LLL,7,0.4788,1.09,1.0319,3.3507,16.1208,16.1208,13.5682,14.7785,14.8223,0.7882,0.6865,1.0319,1.0464,1.0586,0.0
284,LLL,7,0.4765,1.09,1.0255,3.1747,15.2742,13.0304,15.2742,13.2671,13.3447,2.8945,2.5645,1.0255,1.0451,1.0779,0.0
285,LLL,7,7.6813,1.09,1.0689,0.2297,1.1049,0.9224,0.9253,1.1049,0.9819,0.1035,0.0321,1.11,1.1033,1.0689,0.0
286,LLL,7,0.7385,1.09,1.0782,2.1808,10.4923,10.4261,10.4923,9.1336,9.9976,0.8839,0.0711,1.1035,1.0985,1.0782,0.0
287,LLL,7,16.0229,1.09,1.0898,0.1567,0.754,0.5987,0.276,0.754,0.5267,0.1769,0.1602,1.1061,1.0898,1.1081,0.0
288,LLL,7,0.1197,1.09,0.7974,7.7249,37.1663,36.1033,33.6935,37.1663,35.6534,1.1692,0.9042,0.8274,0.7974,0.8488,0.0
289,LLL,7,7.0965,1.09,1.0988,0.266,1.2797,1.2797,0.9371,1.0472,1.0823,0.1762,0.0417,1.1008,1.1275,1.0988,0.0
290,LLL,7,0.1377,1.09,0.8438,5.2308,25.1665,24.8478,25.1665,23.0922,24.0742,2.0741,3.2873,0.8705,0.8559,0.8438,0.0
291,LLL,7,0.211,1.09,0.9559,5.2075,25.0545,20.1974,19.6158,25.0545,21.5425,3.0212,0.5228,0.9643,0.9598,0.9559,0.0
292,LLL,7,0.2245,1.09,0.9675,6.5658,31.5897,25.6107,29.9871,31.5897,29.0624,1.7499,1.8251,0.9675,0.9861,1.0102,0.0
293,LLL,7,0.2614,1.09,0.9589,3.5201,16.9362,11.9819,3.2086,16.9362,10.192,1.6285,6.3538,1.0093,0.9589,0.993,0.0
294,LLL,7,13.7205,1.09,1.0725,0.167,0.8033,0.8033,0.5615,0.4893,0.6115,0.1289,0.0973,1.135,1.1318,1.0725,0.0
295,LLL,7,0.3228,1.09,1.012,4.7649,22.9251,22.9251,21.8753,20.8266,21.8231,1.6516,0.5524,1.0349,1.012,1.0213,0.0
296,LLL,7,6.4544,1.09,1.0732,0.3315,1.595,1.1999,1.595,1.0881,1.2854,0.183,0.1917,1.0991,1.102,1.0732,0.0
297,LLL,7,0.2768,1.09,0.9765,4.1406,19.9214,17.1594,18.9363,19.9214,18.5547,1.012,2.1592,0.9768,0.9765,0.9807,0.0
298,LLL,7,0.6924,1.09,1.0214,2.2913,11.0241,10.9008,9.7595,11.0241,10.5563,0.1618,0.6389,1.076,1.0459,1.0214,0.0
299,LLL,7,0.4783,1.09,1.0261,2.9088,13.9949,13.9203,13.5017,13.9949,13.7705,0.8358,0.564,1.066,1.0261,1.07,0.0
300,LLL,7,2.4127,1.09,1.082,0.6707,3.2271,3.1695,3.2271,0.2626,2.1137,1.1135,1.0655,1.1127,1.082,1.1143,0.0
301,LLL,7,0.4295,1.09,1.0214,3.8249,18.4024,18.4024,17.8883,17.66,17.9698,0.2748,0.7182,1.0463,1.0214,1.0323,0.0
302,LLL,7,0.4468,1.09,1.0288,3.526,16.9642,16.9642,16.9041,16.6637,16.8127,0.6603,0.7969,1.0583,1.1322,1.0288,0.0
303,LLL,7,0.2858,1.09,0.997,4.0596,19.5318,17.3619,19.5165,19.5318,18.6917,0.861,2.118,0.997,0.9976,1.0319,0.0
304,LLL,7,0.2469,1.09,0.9788,5.9433,28.5946,28.4251,28.5946,27.9527,28.3201,0.3017,0.4578,0.987,0.9788,0.9915,0.0
305,LLL,7,40.0,1.09,1.0673,0.0484,0.2326,0.1942,0.1942,0.2326,0.0492,0.1961,0.048,1.0869,1.0991,1.0673,0.0
306,LLL,7,40.0,1.09,1.0667,0.0652,0.3138,0.2566,0.3138,0.3035,0.275,0.0786,0.0603,1.0667,1.0727,1.1127,0.0
307,LLL,8,0.0074,1.0559,1.0707,0.0678,18.8189,16.258,16.9725,18.8189,17.3446,0.9027,0.727,1.0707,1.1145,1.1203,0.295
308,LLL,8,0.6291,1.0559,1.0747,0.0009,0.2375,0.2375,0.0683,0.2017,0.1356,0.0312,0.1206,1.0747,1.1011,1.1025,0.295
309,LLL,8,0.2586,1.0559,1.0753,0.0017,0.4767,0.4438,0.4767,0.4671,0.4621,0.0228,0.0088,1.0991,1.1378,1.0753,0.295
310,LLL,8,0.1991,1.0559,1.0531,0.0027,0.754,0.754,0.5932,0.5541,0.632,0.0908,0.0386,1.0689,1.0531,1.1263,0.295
311,LLL,8,0.2262,1.0559,1.0992,0.0022,0.6109,0.5817,0.6109,0.6033,0.587,0.0931,0.0727,1.1017,1.1013,1.0992,0.295
312,LLL,8,0.0424,1.0559,1.0868,0.0123,3.403,3.0929,3.403,3.0942,3.1913,0.0591,0.2286,1.1154,1.0987,1.0868,0.295
313,LLL,8,0.1099,1.0559,1.07,0.0052,1.4359,1.3173,1.4359,1.3292,1.3479,0.1734,0.0885,1.07,1.078,1.1,0.295
314,LLL,8,0.228,1.0559,1.0885,0.0036,1.0,0.7438,1.0,0.5783,0.7522,0.0071,0.2518,1.1049,1.1171,1.0885,0.295
315,LLL,8,1.8466,1.0559,1.079,0.0018,0.4987,0.192,0.2025,0.4987,0.1709,0.1755,0.221,1.0946,1.079,1.1235,0.295
316,LLL,8,9.1976,1.0559,1.0773,0.0017,0.4692,0.1056,0.4692,0.0944,0.187,0.1555,0.1445,1.0992,1.1263,1.0773,0.295
317,LLL,8,0.7188,1.0559,1.0943,0.002,0.5618,0.3303,0.5618,0.1398,0.3188,0.0839,0.1986,1.0998,1.1084,1.0943,0.295
318,LLL,8,0.1699,1.0559,1.0817,0.003,0.8288,0.7959,0.8288,0.7519,0.7515,0.1417,0.2092,1.0817,1.1025,1.1153,0.295
319,LLL,8,0.2822,1.0559,1.0833,0.0024,0.6731,0.6731,0.5577,0.5778,0.4791,0.3148,0.1933,1.109,1.0951,1.0833,0.295
320,LLL,8,31.5874,1.0559,1.089,0.001,0.2827,0.0822,0.0847,0.2827,0.1272,0.0832,0.0905,1.0992,1.0953,1.089,0.295
321,LLL,8,0.4883,1.0559,1.0452,0.0012,0.3323,0.3141,0.283,0.3323,0.1603,0.1043,0.2446,1.0934,1.0875,1.0452,0.295
322,LLL,8,0.2054,1.0559,1.0735,0.0026,0.7195,0.4983,0.6514,0.7195,0.6126,0.0546,0.1362,1.0817,1.0735,1.0953,0.295
323,LLL,8,0.5709,1.0559,1.0697,0.0016,0.4348,0.0572,0.4348,0.2146,0.2284,0.0783,0.1455,1.0697,1.1037,1.113,0.295
324,LLL,8,0.1605,1.0559,1.0557,0.0032,0.895,0.8004,0.895,0.8748,0.8453,0.1219,0.0787,1.0557,1.0668,1.0911,0.295
325,LLL,8,0.1988,1.0559,1.084,0.0023,0.648,0.6404,0.3519,0.648,0.5348,0.1746,0.038,1.106,1.0965,1.084,0.295
326,LLL,8,15.3714,1.0559,1.096,0.001,0.2735,0.1718,0.2641,0.2735,0.2309,0.0202,0.0658,1.096,1.0983,1.1121,0.295
327,LLL,8,3.7574,1.0559,1.061,0.0011,0.2939,0.1956,0.2254,0.2939,0.2219,0.0773,0.0572,1.0848,1.061,1.1214,0.295
328,LLL,8,0.0296,1.0559,1.0867,0.0163,4.5171,4.3943,4.155,4.5171,4.3515,0.2118,0.1114,1.1429,1.0867,1.0964,0.295
329,LLL,8,0.3178,1.0559,1.0696,0.0018,0.497,0.3544,0.4219,0.497,0.4202,0.0828,0.0121,1.0696,1.1099,1.0892,0.295
330,LLL,8,0.207,1.0559,1.074,0.0028,0.7822,0.5465,0.4723,0.7822,0.5969,0.1298,0.0691,1.1404,1.0977,1.074,0.295
331,LLL,8,0.1932,1.0559,1.0797,0.0025,0.7015,0.6596,0.7015,0.4359,0.5661,0.1794,0.1403,1.0931,1.0797,1.0896,0.295
332,LLL,8,0.1074,1.0559,1.073,0.0063,1.7549,1.3748,1.7549,1.226,1.4411,0.0949,0.2682,1.0951,1.073,1.099,0.295
333,LLL,8,0.1091,1.0559,1.0577,0.0068,1.8992,0.9689,1.3919,1.8992,1.4156,0.2473,0.3101,1.0935,1.08,1.0577,0.295
334,LLL,8,5.2261,1.0559,1.0808,0.0019,0.5216,0.5216,0.481,0.1414,0.2578,0.0579,0.3235,1.0861,1.0808,1.1121,0.295
335,LLL,8,6.3226,1.0559,1.072,0.0016,0.4515,0.1402,0.4515,0.1965,0.1993,0.0401,0.2145,1.072,1.108,1.1108,0.295
336,LLL,8,0.6297,1.0559,1.0531,0.0015,0.4088,0.4088,0.1821,0.187,0.2573,0.0586,0.0936,1.1192,1.0531,1.0637,0.295
337,LLL,8,0.0054,1.0559,1.0815,0.065,18.0331,15.8297,18.0331,13.1287,15.6127,1.8655,1.464,1.1407,1.0945,1.0815,0.295
338,LLL,8,0.2759,1.0559,1.0882,0.0016,0.4306,0.4306,0.4284,0.3319,0.3899,0.0632,0.0605,1.1377,1.0882,1.1035,0.295
339,LLL,8,0.1352,1.0559,1.1,0.0032,0.9002,0.9002,0.5333,0.8985,0.7726,0.1565,0.1125,1.1196,1.1127,1.1313,0.295
340,LLL,8,40.0,1.0559,1.1,0.0004,0.1219,0.0634,0.0383,0.1219,0.0379,0.0692,0.0237,1.1036,1.1013,1.1029,0.295
341,LLL,8,1.1893,1.0559,1.0756,0.001,0.2875,0.0659,0.1638,0.2875,0.1692,0.0831,0.0491,1.0977,1.0756,1.1063,0.295
342,LLL,8,0.5945,1.0559,1.0674,0.0013,0.3725,0.3725,0.1965,0.2628,0.1119,0.2393,0.1112,1.1323,1.0674,1.0875,0.295
343,LLL,8,0.0039,1.0559,1.0643,0.1179,32.7319,32.5954,32.7319,32.1042,32.4753,0.1806,0.4012,1.1499,1.0643,1.0708,0.295
344,LLL,8,9.5757,1.0559,1.038,0.0015,0.4262,0.1317,0.0999,0.4262,0.1239,0.2019,0.1164,1.0838,1.038,1.1058,0.295
